,Location,BedRooms,WashRooms,AreaCount,Area,Currency,Price
7835,7,3,3,125, Sq. Yd,PKR,1  Crore
7836,39,6,3,500, Sq. Yd,PKR,10  Crore
7837,13,5,3,500, Sq. Yd,PKR,7  Crore
7838,6,3,3,200, Sq. Yd,PKR,1.36 Crore
7839,6,3,3,200, Sq. Yd,PKR,1.3 Crore
7840,6,3,3,200, Sq. Yd,PKR,1.31 Crore
7841,6,3,3,200, Sq. Yd,PKR,1.32 Crore
7842,6,3,3,200, Sq. Yd,PKR,1.33 Crore
7843,6,3,3,200, Sq. Yd,PKR,1.34 Crore
7844,6,3,3,200, Sq. Yd,PKR,1.35 Crore
7845,6,3,3,200, Sq. Yd,PKR,1.36 Crore
7846,6,3,3,200, Sq. Yd,PKR,1.37 Crore
7847,6,3,3,200, Sq. Yd,PKR,1.38 Crore
7848,6,3,3,200, Sq. Yd,PKR,1.39 Crore
7849,6,3,3,200, Sq. Yd,PKR,1.4 Crore
7850,6,3,3,200, Sq. Yd,PKR,1.4 Crore
7851,6,3,3,200, Sq. Yd,PKR,1.41 Crore
7852,6,3,3,200, Sq. Yd,PKR,1.41 Crore
7853,6,3,3,200, Sq. Yd,PKR,1.42 Crore
7854,6,3,3,200, Sq. Yd,PKR,1.42 Crore
7855,6,3,3,200, Sq. Yd,PKR,1.43 Crore
7856,6,3,3,200, Sq. Yd,PKR,1.43 Crore
7857,6,3,3,200, Sq. Yd,PKR,1.45 Crore
7858,6,3,3,200, Sq. Yd,PKR,1.45 Crore
7859,6,3,3,200, Sq. Yd,PKR,1.31 Crore
7860,6,3,3,200, Sq. Yd,PKR,1.32 Crore
7861,6,3,3,200, Sq. Yd,PKR,1.33 Crore
7862,6,3,3,200, Sq. Yd,PKR,1.34 Crore
7863,6,3,3,200, Sq. Yd,PKR,1.35 Crore
7864,6,3,3,200, Sq. Yd,PKR,1.36 Crore
7865,6,3,3,200, Sq. Yd,PKR,1.37 Crore
7866,229,4,2,140, Sq. Yd,PKR,80  Lakh
7867,132,8,6,120, Sq. Yd,PKR,1.4 Crore
7868,13,5,6,500, Sq. Yd,PKR,10.5 Crore
7869,12,4,3,200, Sq. Yd,PKR,6  Crore
7870,12,4,4,300, Sq. Yd,PKR,6  Crore
7871,11,4,4,300, Sq. Yd,PKR,6.25 Crore
7872,11,4,4,150, Sq. Yd,PKR,4.3 Crore
7873,13,7,4,"1,000", Sq. Yd,PKR,17.5 Crore
7874,36,4,3,350, Sq. Yd,PKR,1.6 Crore
7875,32,3,3,235, Sq. Yd,PKR,1  Crore
7876,22,3,3,200, Sq. Yd,PKR,1.05 Crore
7877,6,3,3,200, Sq. Yd,PKR,1.35 Crore
7878,2,3,3,150, Sq. Yd,PKR,1.45 Crore
7879,3,3,3,200, Sq. Yd,PKR,2  Crore
7880,3,3,3,200, Sq. Yd,PKR,2  Crore
7881,63,3,3,"1,000", Sq. Yd,PKR,11.25 Crore
7882,39,3,4,500, Sq. Yd,PKR,1.6 Crore
7883,3,4,6,200, Sq. Yd,PKR,2  Crore
7884,63,6,3,633, Sq. Yd,PKR,8.6 Crore
7885,38,3,4,500, Sq. Yd,PKR,6.6 Crore
7886,3,4,3,200, Sq. Yd,PKR,2  Crore
7887,38,3,3,137, Sq. Yd,PKR,3  Crore
7888,3,3,3,200, Sq. Yd,PKR,2  Crore
7889,3,3,3,200, Sq. Yd,PKR,2  Crore
7890,3,3,3,200, Sq. Yd,PKR,2  Crore
7891,3,3,3,200, Sq. Yd,PKR,2  Crore
7892,3,3,3,200, Sq. Yd,PKR,2  Crore
7893,3,3,3,200, Sq. Yd,PKR,2  Crore
7894,12,5,5,300, Sq. Yd,PKR,8.75 Crore
7895,12,5,5,300, Sq. Yd,PKR,8.75 Crore
7896,12,4,4,300, Sq. Yd,PKR,6.15 Crore
7897,12,5,5,300, Sq. Yd,PKR,9  Crore
7898,13,6,6,500, Sq. Yd,PKR,8.75 Crore
7899,14,6,6,500, Sq. Yd,PKR,16  Crore
7900,11,4,4,100, Sq. Yd,PKR,4.4 Crore
7901,12,4,4,300, Sq. Yd,PKR,6.75 Crore
7902,12,4,4,300, Sq. Yd,PKR,6.5 Crore
7903,14,6,6,666, Sq. Yd,PKR,22  Crore
7904,13,6,6,"1,000", Sq. Yd,PKR,32  Crore
7905,14,5,5,500, Sq. Yd,PKR,16  Crore
7906,13,6,6,"1,000", Sq. Yd,PKR,32  Crore
7907,81,4,4,120, Sq. Yd,PKR,1.75 Crore
7908,30,3,3,200, Sq. Yd,PKR,65  Lakh
7909,30,3,3,125, Sq. Yd,PKR,55  Lakh
7910,30,3,3,200, Sq. Yd,PKR,70  Lakh
7911,6,3,3,200, Sq. Yd,PKR,1.46 Crore
7912,35,3,3,125, Sq. Yd,PKR,81  Lakh
7913,7,3,3,200, Sq. Yd,PKR,2.1 Crore
7914,36,4,3,350, Sq. Yd,PKR,1.5 Crore
7915,21,3,3,200, Sq. Yd,PKR,1.95 Crore
7916,6,3,3,200, Sq. Yd,PKR,1.4 Crore
7917,6,3,3,200, Sq. Yd,PKR,1.35 Crore
7918,5,3,3,200, Sq. Yd,PKR,1.35 Crore
7919,30,3,3,200, Sq. Yd,PKR,64.5 Lakh
7920,30,3,3,125, Sq. Yd,PKR,53  Lakh
7921,6,3,3,200, Sq. Yd,PKR,1.3 Crore
7922,2,3,3,152, Sq. Yd,PKR,1.46 Crore
7923,2,3,3,152, Sq. Yd,PKR,1.45 Crore
7924,3,3,3,200, Sq. Yd,PKR,2.04 Crore
7925,6,3,3,200, Sq. Yd,PKR,1.34 Crore
7926,3,3,3,200, Sq. Yd,PKR,2.05 Crore
7927,14,6,6,500, Sq. Yd,PKR,10  Crore
7928,14,6,6,500, Sq. Yd,PKR,11  Crore
7929,14,6,6,500, Sq. Yd,PKR,10  Crore
7930,3,3,3,200, Sq. Yd,PKR,2  Crore
7931,3,3,3,200, Sq. Yd,PKR,2.05 Crore
7932,6,3,3,200, Sq. Yd,PKR,1.35 Crore
7933,6,3,3,200, Sq. Yd,PKR,1.37 Crore
7934,2,3,3,150, Sq. Yd,PKR,1.45 Crore
7935,2,3,3,150, Sq. Yd,PKR,1.47 Crore
7936,3,3,3,200, Sq. Yd,PKR,2.05 Crore
7937,103,3,3,160, Sq. Yd,PKR,1.13 Crore
7938,39,4,4,555, Sq. Yd,PKR,8.4 Crore
7939,14,6,6,500, Sq. Yd,PKR,11.4 Crore
7940,14,4,4,250, Sq. Yd,PKR,5.8 Crore
7941,6,3,5,200, Sq. Yd,PKR,1.35 Crore
7942,20,3,6,200, Sq. Yd,PKR,1.25 Crore
7943,20,3,6,125, Sq. Yd,PKR,1.05 Crore
7944,50,5,3,240, Sq. Yd,PKR,2.35 Crore
7945,159,6,3,240, Sq. Yd,PKR,4.25 Crore
7946,159,6,5,240, Sq. Yd,PKR,4.15 Crore
7947,14,6,5,600, Sq. Yd,PKR,18.5 Crore
7948,13,4,5,500, Sq. Yd,PKR,12  Crore
7949,8,6,5,500, Sq. Yd,PKR,16  Crore
7950,94,6,6,240, Sq. Yd,PKR,2.7 Crore
7951,94,5,5,240, Sq. Yd,PKR,2.8 Crore
7952,94,6,5,240, Sq. Yd,PKR,3  Crore
7953,94,3,5,240, Sq. Yd,PKR,3.1 Crore
7954,94,9,5,240, Sq. Yd,PKR,3.05 Crore
7955,155,5,5,200, Sq. Yd,PKR,2  Crore
7956,155,5,5,120, Sq. Yd,PKR,1.9 Crore
7957,39,6,3,"1,000", Sq. Yd,PKR,25  Crore
7958,6,3,3,200, Sq. Yd,PKR,1.55 Crore
7959,6,3,3,200, Sq. Yd,PKR,1.54 Crore
7960,6,3,3,200, Sq. Yd,PKR,1.52 Crore
7961,6,3,3,200, Sq. Yd,PKR,1.5 Crore
7962,6,3,3,200, Sq. Yd,PKR,1.48 Crore
7963,6,3,3,200, Sq. Yd,PKR,1.46 Crore
7964,6,3,3,200, Sq. Yd,PKR,1.44 Crore
7965,6,3,3,200, Sq. Yd,PKR,1.42 Crore
7966,6,3,3,200, Sq. Yd,PKR,1.4 Crore
7967,22,3,3,200, Sq. Yd,PKR,1.15 Crore
7968,3,3,3,200, Sq. Yd,PKR,2.05 Crore
7969,6,3,3,200, Sq. Yd,PKR,1.35 Crore
7970,5,3,3,200, Sq. Yd,PKR,1.5 Crore
7971,6,3,3,200, Sq. Yd,PKR,1.67 Crore
7972,2,3,3,152, Sq. Yd,PKR,1.45 Crore
7973,22,3,3,200, Sq. Yd,PKR,1.15 Crore
7974,5,3,6,200, Sq. Yd,PKR,1.5 Crore
7975,14,6,3,600, Sq. Yd,PKR,11.5 Crore
7976,32,3,3,200, Sq. Yd,PKR,85  Lakh
7977,2,3,4,152, Sq. Yd,PKR,1.47 Crore
7978,12,4,3,300, Sq. Yd,PKR,6.5 Crore
7979,315,4,4,266, Sq. Yd,PKR,4.5 Crore
7980,9,6,6,400, Sq. Yd,PKR,5  Crore
7981,9,2,4,120, Sq. Yd,PKR,1.4 Crore
7982,15,6,4,400, Sq. Yd,PKR,5  Crore
7983,9,2,6,120, Sq. Yd,PKR,1.4 Crore
7984,110,6,3,240, Sq. Yd,PKR,4  Crore
7985,47,4,3,120, Sq. Yd,PKR,1.85 Crore
7986,15,6,3,400, Sq. Yd,PKR,4  Crore
7987,6,3,3,200, Sq. Yd,PKR,1.3 Crore
7988,3,3,3,200, Sq. Yd,PKR,1.91 Crore
7989,6,3,3,200, Sq. Yd,PKR,1.34 Crore
7990,6,3,3,200, Sq. Yd,PKR,1.36 Crore
7991,6,3,3,200, Sq. Yd,PKR,1.32 Crore
7992,6,3,3,200, Sq. Yd,PKR,1.33 Crore
7993,6,3,3,200, Sq. Yd,PKR,1.31 Crore
7994,3,3,3,200, Sq. Yd,PKR,1.99 Crore
7995,6,3,3,200, Sq. Yd,PKR,1.25 Crore
7996,3,3,3,200, Sq. Yd,PKR,2  Crore
7997,6,3,3,200, Sq. Yd,PKR,1.29 Crore
7998,6,3,3,200, Sq. Yd,PKR,1.28 Crore
7999,3,3,3,200, Sq. Yd,PKR,1.92 Crore
8000,6,3,3,200, Sq. Yd,PKR,1.26 Crore
8001,3,3,3,200, Sq. Yd,PKR,1.98 Crore
8002,3,3,3,200, Sq. Yd,PKR,2.01 Crore
8003,3,3,3,200, Sq. Yd,PKR,1.97 Crore
8004,3,3,3,200, Sq. Yd,PKR,1.96 Crore
8005,3,3,3,200, Sq. Yd,PKR,1.95 Crore
8006,2,3,3,150, Sq. Yd,PKR,1.4 Crore
8007,3,3,3,200, Sq. Yd,PKR,1.9 Crore
8008,2,3,3,150, Sq. Yd,PKR,1.38 Crore
8009,2,3,3,150, Sq. Yd,PKR,1.32 Crore
8010,3,3,3,200, Sq. Yd,PKR,1.93 Crore
8011,2,3,3,150, Sq. Yd,PKR,1.37 Crore
8012,2,3,3,150, Sq. Yd,PKR,1.36 Crore
8013,2,3,3,150, Sq. Yd,PKR,1.41 Crore
8014,2,3,3,150, Sq. Yd,PKR,1.35 Crore
8015,2,3,3,150, Sq. Yd,PKR,1.39 Crore
8016,2,3,3,150, Sq. Yd,PKR,1.33 Crore
8017,2,3,3,150, Sq. Yd,PKR,1.34 Crore
8018,2,3,3,150, Sq. Yd,PKR,1.31 Crore
8019,2,3,3,150, Sq. Yd,PKR,1.3 Crore
8020,51,5,5,350, Sq. Yd,PKR,12.25 Crore
8021,62,6,6,500, Sq. Yd,PKR,18.5 Crore
8022,51,5,5,350, Sq. Yd,PKR,10.5 Crore
8023,62,5,5,350, Sq. Yd,PKR,12.25 Crore
8024,51,5,5,350, Sq. Yd,PKR,12.25 Crore
8025,62,5,5,350, Sq. Yd,PKR,10.5 Crore
8026,190,5,5,350, Sq. Yd,PKR,9.5 Crore
8027,51,5,5,350, Sq. Yd,PKR,10.5 Crore
8028,205,5,5,350, Sq. Yd,PKR,10.5 Crore
8029,300,7,7,400, Sq. Yd,PKR,9.8 Crore
8030,300,6,6,300, Sq. Yd,PKR,6.5 Crore
8031,300,7,7,200, Sq. Yd,PKR,5.5 Crore
8032,300,4,4,300, Sq. Yd,PKR,6.5 Crore
8033,192,6,6,240, Sq. Yd,PKR,3.75 Crore
8034,259,6,6,400, Sq. Yd,PKR,2.6 Crore
8035,41,2,2,750, Sq. Yd,PKR,8  Crore
8036,259,6,6,120, Sq. Yd,PKR,1.6 Crore
8037,259,6,6,400, Sq. Yd,PKR,4.5 Crore
8038,234,2,2,240, Sq. Yd,PKR,3  Crore
8039,90,4,4,120, Sq. Yd,PKR,84  Lakh
8040,90,2,4,120, Sq. Yd,PKR,1.43 Crore
8041,77,4,2,70, Sq. Yd,PKR,55  Lakh
8042,11,4,2,300, Sq. Yd,PKR,6  Crore
8043,129,2,1,120, Sq. Yd,PKR,65  Lakh
8044,83,2,1,64, Sq. Yd,PKR,30  Lakh
8045,129,2,1,100, Sq. Yd,PKR,60  Lakh
8046,76,2,1,84, Sq. Yd,PKR,35  Lakh
8047,129,5,1,100, Sq. Yd,PKR,62  Lakh
8048,78,2,4,40, Sq. Yd,PKR,22  Lakh
8049,78,7,3,50, Sq. Yd,PKR,24  Lakh
8050,78,5,3,50, Sq. Yd,PKR,19  Lakh
8051,78,4,1,40, Sq. Yd,PKR,20  Lakh
8052,13,2,1,550, Sq. Yd,PKR,6.75 Crore
8053,78,2,1,30, Sq. Yd,PKR,15.5 Lakh
8054,78,4,1,60, Sq. Yd,PKR,55  Lakh
8055,78,2,1,60, Sq. Yd,PKR,35  Lakh
8056,78,2,4,60, Sq. Yd,PKR,35  Lakh
8057,78,4,3,40, Sq. Yd,PKR,22  Lakh
8058,78,4,3,60, Sq. Yd,PKR,35  Lakh
8059,11,2,6,200, Sq. Yd,PKR,4.75 Crore
8060,14,5,3,500, Sq. Yd,PKR,7.4 Crore
8061,11,5,5,500, Sq. Yd,PKR,9.5 Crore
8062,13,5,3,500, Sq. Yd,PKR,11.5 Crore
8063,11,3,6,100, Sq. Yd,PKR,2.9 Crore
8064,11,4,9,150, Sq. Yd,PKR,4.75 Crore
8065,89,5,5,500, Sq. Yd,PKR,8.5 Crore
8066,39,6,6,500, Sq. Yd,PKR,13  Crore
8067,39,6,5,500, Sq. Yd,PKR,10.5 Crore
8068,48,1,5,80, Sq. Yd,PKR,45  Lakh
8069,127,3,3,400, Sq. Yd,PKR,4.15 Crore
8070,30,3,3,200, Sq. Yd,PKR,73  Lakh
8071,321,3,7,300, Sq. Yd,PKR,4.5 Crore
8072,39,5,3,300, Sq. Yd,PKR,4.8 Crore
8073,400,6,3,500, Sq. Yd,PKR,15.5 Crore
8074,3,3,3,200, Sq. Yd,PKR,2.2 Crore
8075,2,3,3,200, Sq. Yd,PKR,1.45 Crore
8076,3,3,3,200, Sq. Yd,PKR,2.22 Crore
8077,3,3,3,200, Sq. Yd,PKR,2.23 Crore
8078,2,3,3,200, Sq. Yd,PKR,1.39 Crore
8079,2,3,3,200, Sq. Yd,PKR,1.42 Crore
8080,2,3,3,200, Sq. Yd,PKR,1.43 Crore
8081,2,3,3,200, Sq. Yd,PKR,1.38 Crore
8082,3,3,3,200, Sq. Yd,PKR,2.25 Crore
8083,2,3,3,200, Sq. Yd,PKR,1.35 Crore
8084,3,3,3,200, Sq. Yd,PKR,2.18 Crore
8085,3,3,3,200, Sq. Yd,PKR,2.24 Crore
8086,3,3,6,200, Sq. Yd,PKR,2.16 Crore
8087,3,3,3,200, Sq. Yd,PKR,2.15 Crore
8088,68,6,3,240, Sq. Yd,PKR,1.75 Crore
8089,11,3,5,100, Sq. Yd,PKR,90  Lakh
8090,153,2,3,120, Sq. Yd,PKR,1.3 Crore
8091,71,8,3,120, Sq. Yd,PKR,1.3 Crore
8092,153,6,6,120, Sq. Yd,PKR,1.6 Crore
8093,132,6,6,120, Sq. Yd,PKR,1.45 Crore
8094,271,2,2,120, Sq. Yd,PKR,1.05 Crore
8095,7,6,6,200, Sq. Yd,PKR,1.8 Crore
8096,7,5,5,200, Sq. Yd,PKR,1.8 Crore
8097,11,3,3,500, Sq. Yd,PKR,10  Crore
8098,26,3,3,300, Sq. Yd,PKR,6.8 Crore
8099,127,3,3,220, Sq. Yd,PKR,4  Crore
8100,127,3,3,200, Sq. Yd,PKR,2.35 Crore
8101,289,3,4,400, Sq. Yd,PKR,4.5 Crore
8102,289,3,4,400, Sq. Yd,PKR,4.5 Crore
8103,127,3,8,200, Sq. Yd,PKR,4  Crore
8104,127,4,4,200, Sq. Yd,PKR,2.35 Crore
8105,39,4,5,200, Sq. Yd,PKR,1.65 Crore
8106,7,7,6,200, Sq. Yd,PKR,1.52 Crore
8107,6,4,6,200, Sq. Yd,PKR,1.45 Crore
8108,7,5,3,150, Sq. Yd,PKR,1.55 Crore
8109,288,6,6,120, Sq. Yd,PKR,3.5 Crore
8110,69,9,9,120, Sq. Yd,PKR,2.9 Crore
8111,288,4,5,120, Sq. Yd,PKR,2.75 Crore
8112,288,4,5,120, Sq. Yd,PKR,1.55 Crore
8113,12,4,5,500, Sq. Yd,PKR,6.75 Crore
8114,39,6,7,500, Sq. Yd,PKR,9.5 Crore
8115,14,6,7,400, Sq. Yd,PKR,8.75 Crore
8116,63,6,7,"1,000", Sq. Yd,PKR,22  Crore
8117,14,3,3,"1,000", Sq. Yd,PKR,32  Crore
8118,14,3,3,300, Sq. Yd,PKR,7.5 Crore
8119,30,3,3,200, Sq. Yd,PKR,65  Lakh
8120,2,3,3,150, Sq. Yd,PKR,1.51 Crore
8121,2,3,3,150, Sq. Yd,PKR,1.52 Crore
8122,2,3,3,150, Sq. Yd,PKR,1.52 Crore
8123,2,3,3,150, Sq. Yd,PKR,1.53 Crore
8124,2,3,3,150, Sq. Yd,PKR,1.53 Crore
8125,2,3,3,150, Sq. Yd,PKR,1.54 Crore
8126,2,6,3,150, Sq. Yd,PKR,1.55 Crore
8127,2,3,3,150, Sq. Yd,PKR,1.51 Crore
8128,2,3,3,150, Sq. Yd,PKR,1.55 Crore
8129,3,3,3,200, Sq. Yd,PKR,2.03 Crore
8130,3,3,3,200, Sq. Yd,PKR,2.04 Crore
8131,3,3,3,200, Sq. Yd,PKR,2.05 Crore
8132,3,3,3,200, Sq. Yd,PKR,2.06 Crore
8133,3,3,3,200, Sq. Yd,PKR,2.07 Crore
8134,3,3,3,200, Sq. Yd,PKR,2.08 Crore
8135,3,3,3,200, Sq. Yd,PKR,2.09 Crore
8136,3,3,3,200, Sq. Yd,PKR,2.1 Crore
8137,3,3,3,200, Sq. Yd,PKR,2.11 Crore
8138,3,3,3,200, Sq. Yd,PKR,2.12 Crore
8139,3,3,3,200, Sq. Yd,PKR,2.13 Crore
8140,3,3,3,200, Sq. Yd,PKR,2.14 Crore
8141,3,3,3,200, Sq. Yd,PKR,2.15 Crore
8142,3,3,3,200, Sq. Yd,PKR,2.16 Crore
8143,3,3,3,200, Sq. Yd,PKR,2.17 Crore
8144,3,3,3,200, Sq. Yd,PKR,2.19 Crore
8145,3,3,3,200, Sq. Yd,PKR,2.2 Crore
8146,2,3,3,150, Sq. Yd,PKR,1.45 Crore
8147,2,3,3,150, Sq. Yd,PKR,1.46 Crore
8148,2,3,3,150, Sq. Yd,PKR,1.46 Crore
8149,2,3,3,150, Sq. Yd,PKR,1.47 Crore
8150,2,3,3,150, Sq. Yd,PKR,1.47 Crore
8151,2,3,3,150, Sq. Yd,PKR,1.48 Crore
8152,2,3,3,150, Sq. Yd,PKR,1.48 Crore
8153,2,3,3,150, Sq. Yd,PKR,1.49 Crore
8154,2,3,3,150, Sq. Yd,PKR,1.49 Crore
8155,2,3,3,150, Sq. Yd,PKR,1.5 Crore
8156,49,6,5,120, Sq. Yd,PKR,1.6 Crore
8157,89,5,5,500, Sq. Yd,PKR,8.5 Crore
8158,39,6,6,500, Sq. Yd,PKR,13  Crore
8159,39,6,8,500, Sq. Yd,PKR,10.5 Crore
8160,70,3,3,240, Sq. Yd,PKR,2.65 Crore
8161,70,3,3,240, Sq. Yd,PKR,2.85 Crore
8162,70,3,3,240, Sq. Yd,PKR,2.45 Crore
8163,70,3,3,240, Sq. Yd,PKR,2.35 Crore
8164,6,3,3,125, Sq. Yd,PKR,42  Lakh
8165,22,4,5,200, Sq. Yd,PKR,49  Lakh
8166,6,6,6,200, Sq. Yd,PKR,49  Lakh
8167,3,6,6,200, Sq. Yd,PKR,72.5 Lakh
8168,2,6,6,150, Sq. Yd,PKR,98.5 Lakh
8169,39,6,6,500, Sq. Yd,PKR,8.1 Crore
8170,580,6,6,133, Sq. Yd,PKR,2.1 Crore
8171,580,7,8,133, Sq. Yd,PKR,1.5 Crore
8172,580,6,7,133, Sq. Yd,PKR,1.9 Crore
8173,580,6,7,133, Sq. Yd,PKR,2.4 Crore
8174,580,6,7,133, Sq. Yd,PKR,1.6 Crore
8175,616,6,7,133, Sq. Yd,PKR,1.85 Crore
8176,616,6,7,133, Sq. Yd,PKR,1.45 Crore
8177,617,6,7,133, Sq. Yd,PKR,1.9 Crore
8178,179,6,7,133, Sq. Yd,PKR,1.95 Crore
8179,179,6,7,133, Sq. Yd,PKR,1.9 Crore
8180,179,6,7,133, Sq. Yd,PKR,1.85 Crore
8181,618,6,7,216, Sq. Yd,PKR,2.75 Crore
8182,511,6,7,216, Sq. Yd,PKR,3.2 Crore
8183,511,6,7,216, Sq. Yd,PKR,3  Crore
8184,511,6,7,216, Sq. Yd,PKR,3.2 Crore
8185,283,6,7,216, Sq. Yd,PKR,3.75 Crore
8186,509,6,7,216, Sq. Yd,PKR,4.5 Crore
8187,511,7,7,216, Sq. Yd,PKR,3.5 Crore
8188,179,7,7,216, Sq. Yd,PKR,3.8 Crore
8189,170,6,6,222, Sq. Yd,PKR,3  Crore
8190,170,6,6,400, Sq. Yd,PKR,3.5 Crore
8191,99,6,6,558, Sq. Yd,PKR,7  Crore
8192,126,6,6,600, Sq. Yd,PKR,7  Crore
8193,137,6,6,200, Sq. Yd,PKR,3.75 Crore
8194,133,6,6,200, Sq. Yd,PKR,4.5 Crore
8195,224,6,6,600, Sq. Yd,PKR,6.5 Crore
8196,232,6,6,400, Sq. Yd,PKR,4.5 Crore
8197,126,6,6,400, Sq. Yd,PKR,4.25 Crore
8198,6,3,3,125, Sq. Yd,PKR,42  Lakh
8199,6,3,3,200, Sq. Yd,PKR,49  Lakh
8200,14,6,7,500, Sq. Yd,PKR,16  Crore
8201,495,4,4,540, Sq. Yd,PKR,10  Crore
8202,2,3,3,150, Sq. Yd,PKR,1.38 Crore
8203,2,3,3,150, Sq. Yd,PKR,1.33 Crore
8204,2,3,3,150, Sq. Yd,PKR,1.32 Crore
8205,2,3,3,150, Sq. Yd,PKR,1.3 Crore
8206,2,3,3,150, Sq. Yd,PKR,1.31 Crore
8207,2,3,3,150, Sq. Yd,PKR,1.34 Crore
8208,3,3,3,200, Sq. Yd,PKR,1.9 Crore
8209,3,3,3,200, Sq. Yd,PKR,1.94 Crore
8210,2,3,3,150, Sq. Yd,PKR,1.35 Crore
8211,3,3,3,200, Sq. Yd,PKR,1.96 Crore
8212,2,3,3,150, Sq. Yd,PKR,1.36 Crore
8213,3,3,3,200, Sq. Yd,PKR,1.97 Crore
8214,2,3,3,150, Sq. Yd,PKR,1.37 Crore
8215,6,3,3,200, Sq. Yd,PKR,1.32 Crore
8216,6,3,3,200, Sq. Yd,PKR,1.31 Crore
8217,2,3,3,150, Sq. Yd,PKR,1.39 Crore
8218,3,3,3,200, Sq. Yd,PKR,1.91 Crore
8219,3,3,3,200, Sq. Yd,PKR,1.93 Crore
8220,3,3,3,200, Sq. Yd,PKR,1.92 Crore
8221,6,3,3,200, Sq. Yd,PKR,1.3 Crore
8222,6,3,3,200, Sq. Yd,PKR,1.28 Crore
8223,3,3,3,200, Sq. Yd,PKR,1.95 Crore
8224,6,3,3,200, Sq. Yd,PKR,1.25 Crore
8225,3,3,3,200, Sq. Yd,PKR,1.99 Crore
8226,3,3,3,200, Sq. Yd,PKR,1.98 Crore
8227,6,3,3,200, Sq. Yd,PKR,1.36 Crore
8228,6,3,3,200, Sq. Yd,PKR,1.33 Crore
8229,6,3,3,200, Sq. Yd,PKR,1.26 Crore
8230,6,3,3,200, Sq. Yd,PKR,1.27 Crore
8231,6,3,3,200, Sq. Yd,PKR,1.29 Crore
8232,6,3,3,200, Sq. Yd,PKR,1.34 Crore
8233,6,3,3,200, Sq. Yd,PKR,1.33 Crore
8234,6,3,3,200, Sq. Yd,PKR,1.32 Crore
8235,3,3,3,200, Sq. Yd,PKR,1.91 Crore
8236,3,3,3,200, Sq. Yd,PKR,1.93 Crore
8237,6,3,3,200, Sq. Yd,PKR,1.35 Crore
8238,6,3,3,200, Sq. Yd,PKR,1.25 Crore
8239,6,3,3,200, Sq. Yd,PKR,1.34 Crore
8240,6,3,3,200, Sq. Yd,PKR,1.26 Crore
8241,6,3,3,200, Sq. Yd,PKR,1.31 Crore
8242,6,3,3,200, Sq. Yd,PKR,1.27 Crore
8243,6,3,3,200, Sq. Yd,PKR,1.3 Crore
8244,6,3,3,200, Sq. Yd,PKR,1.29 Crore
8245,3,3,3,200, Sq. Yd,PKR,1.94 Crore
8246,6,3,3,200, Sq. Yd,PKR,1.28 Crore
8247,3,3,3,200, Sq. Yd,PKR,1.97 Crore
8248,3,3,3,200, Sq. Yd,PKR,1.95 Crore
8249,3,3,3,200, Sq. Yd,PKR,2.01 Crore
8250,30,3,3,200, Sq. Yd,PKR,75  Lakh
8251,3,3,3,200, Sq. Yd,PKR,2  Crore
8252,3,3,3,200, Sq. Yd,PKR,1.9 Crore
8253,3,3,3,200, Sq. Yd,PKR,1.99 Crore
8254,3,3,3,200, Sq. Yd,PKR,1.98 Crore
8255,3,3,3,200, Sq. Yd,PKR,1.96 Crore
8256,2,3,3,150, Sq. Yd,PKR,1.36 Crore
8257,2,3,3,150, Sq. Yd,PKR,1.32 Crore
8258,2,3,3,150, Sq. Yd,PKR,1.33 Crore
8259,3,3,3,200, Sq. Yd,PKR,1.92 Crore
8260,2,3,3,150, Sq. Yd,PKR,1.34 Crore
8261,2,3,3,150, Sq. Yd,PKR,1.39 Crore
8262,2,3,3,150, Sq. Yd,PKR,1.4 Crore
8263,2,3,3,150, Sq. Yd,PKR,1.35 Crore
8264,2,3,3,150, Sq. Yd,PKR,1.38 Crore
8265,2,3,3,150, Sq. Yd,PKR,1.37 Crore
8266,2,3,3,150, Sq. Yd,PKR,1.3 Crore
8267,2,3,3,150, Sq. Yd,PKR,1.31 Crore
8268,14,6,4,500, Sq. Yd,PKR,15.5 Crore
8269,13,6,3,500, Sq. Yd,PKR,10.5 Crore
8270,14,6,3,500, Sq. Yd,PKR,12  Crore
8271,14,6,3,500, Sq. Yd,PKR,11.25 Crore
8272,8,6,3,500, Sq. Yd,PKR,15  Crore
8273,14,6,3,666, Sq. Yd,PKR,18  Crore
8274,12,5,3,200, Sq. Yd,PKR,7.15 Crore
8275,13,6,3,500, Sq. Yd,PKR,12  Crore
8276,14,5,3,500, Sq. Yd,PKR,11  Crore
8277,341,4,3,120, Sq. Yd,PKR,1.5 Crore
8278,6,3,3,200, Sq. Yd,PKR,1.42 Crore
8279,6,3,3,200, Sq. Yd,PKR,1.43 Crore
8280,6,3,3,200, Sq. Yd,PKR,1.3 Crore
8281,6,3,3,200, Sq. Yd,PKR,1.31 Crore
8282,6,3,3,200, Sq. Yd,PKR,1.31 Crore
8283,6,3,3,200, Sq. Yd,PKR,1.32 Crore
8284,6,3,3,200, Sq. Yd,PKR,1.37 Crore
8285,6,3,3,200, Sq. Yd,PKR,1.37 Crore
8286,6,3,3,200, Sq. Yd,PKR,1.38 Crore
8287,6,3,3,200, Sq. Yd,PKR,1.38 Crore
8288,6,3,3,200, Sq. Yd,PKR,1.39 Crore
